date,latitude,longitude,rainfall_mm,year,data_flag
2020-06-01,39.954526,116.547189,2.222171029139238,2020,OK
2020-06-01,39.988918,116.393085,1.0549695021327141,2020,OK
2020-06-01,39.906121,116.618658,2.479942160970636,2020,OK
2020-06-01,39.88677,116.32057,0.8481695314412357,2020,OK
2020-06-01,39.84432,116.24102,0.29420515453584734,2020,OK
2020-06-01,39.90671,116.436755,1.450334679142583,2020,OK
2020-06-01,39.831067,116.345443,0.8481695314412357,2020,OK
2020-06-01,39.902702,116.571962,2.222171029139238,2020,OK
2020-06-01,39.830656,116.313016,0.8481695314412357,2020,OK
2020-06-01,39.867612,116.271426,0.29420515453584734,2020,OK
2020-06-01,39.832871,116.288638,0.29420515453584734,2020,OK
2020-06-01,39.84392,116.25283,0.29420515453584734,2020,OK
2020-06-01,39.83803,116.25133,0.29420515453584734,2020,OK
2020-06-01,39.898579,116.653324,2.284256479175999,2020,OK
2020-06-01,39.891351,116.678817,2.284256479175999,2020,OK
2020-06-01,40.090761,116.660893,4.355785662319682,2020,OK
2020-06-01,40.069132,116.384865,1.7466991322606509,2020,OK
2020-06-01,40.34096,116.57259,2.408948231422192,2020,OK
2020-06-01,40.32732,116.63634,2.1052277879284502,2020,OK
2020-06-01,40.340813,116.750316,3.4699198076846245,2020,OK
2020-06-01,40.34671,116.64293,2.1052277879284502,2020,OK
2020-06-01,39.89635,116.29049,0.29420515453584734,2020,OK
2020-06-01,40.107676,116.562609,5.192970723487334,2020,OK
2020-06-01,40.344046,116.567934,2.408948231422192,2020,OK
2020-06-01,40.028878,116.468059,2.5397525476086993,2020,OK
2020-06-01,39.861699,116.271426,0.29420515453584734,2020,OK
2020-06-01,39.854141,116.261096,0.29420515453584734,2020,OK
2020-06-01,39.842625,116.257933,0.29420515453584734,2020,OK
2020-06-01,39.774398,116.166069,0.9567032702912018,2020,OK
2020-06-01,40.233214,116.358662,2.2194970752891994,2020,OK
2020-06-01,39.98824,116.49855,1.450334679142583,2020,OK
2020-06-01,39.94431,116.48999,1.450334679142583,2020,OK
2020-06-01,39.987914,116.442261,1.450334679142583,2020,OK
2020-06-01,40.108571,116.638516,5.6732274269766645,2020,OK
2020-06-01,40.295281,116.664272,3.7174759917352964,2020,OK
2020-06-01,40.295281,116.648351,3.7174759917352964,2020,OK
2020-06-01,40.406625,115.940856,1.5807742716119801,2020,OK
2020-06-01,40.079204,116.333495,1.7466991322606509,2020,OK
2020-06-01,39.845321,116.257168,0.29420515453584734,2020,OK
2020-06-01,40.417545,115.940914,1.5807742716119801,2020,OK
2020-06-01,39.682531,116.413385,1.573025171005928,2020,OK
2020-06-01,39.832381,116.41188,1.3782324224555333,2020,OK
2020-06-01,39.903404,116.285473,0.0,2020,OK
2020-06-01,39.97912,116.478515,1.450334679142583,2020,OK
2020-06-01,39.984489,116.300067,1.0549695021327141,2020,OK
2020-06-01,39.810888,116.204004,0.29420515453584734,2020,OK
2020-06-01,39.837833,116.21258,0.29420515453584734,2020,OK
2020-06-01,39.799393,116.223216,0.9073791632465478,2020,OK
2020-06-01,39.929543,116.248293,0.0,2020,OK
